artist,title,play_count,spotify_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence
Drake,Headlines,83,6LxSe8YmdPxy095Ux6znaQ,0.37,0.64,0.57,0,6,0.09,-7.16,0,0.11,151.89,4,0.43
Henry Morris,He Could Never Love You,83,75EH9wjrAOEmDQtkAqdOT0,0.76,0.47,0.35,0,2,0.13,-10.93,1,0.03,173.99,4,0.28
JAY-Z,Ni**as in Paris,83,1auxYwYrFRqZP7t3s7w4um,0.13,0.79,0.86,0,1,0.35,-5.54,1,0.32,140.03,4,0.77
Kanye West,We Major,83,46fk9wjYcPm0sgym2b7EEE,0.01,0.23,0.88,0,11,0.05,-3.66,0,0.12,85.64,4,0.22
MGMT,Time to Pretend,83,4iG2gAwKXsOcijVaVXzRPW,0,0.44,0.94,0.08,2,0.3,-3.25,1,0.05,100.99,3,0.42
Mobb Deep,"Shook Ones, Pt. II",83,33ZXjLCpiINn8eQIDYEPTD,0.01,0.76,0.79,0.01,10,0.08,-6.47,0,0.23,93.86,4,0.5
Pretty Boy Aaron,Nicotine,83,6qGu3Kz2Ruc1cuIqYPpwia,0.02,0.77,0.55,0,10,0.15,-8.16,0,0.17,90.01,4,0.85
Q,Take Me Where Your Heart Is,83,1RJl5cZ8kFpoVFOS2x6scI,0.01,0.86,0.43,0.76,10,0.1,-8.88,0,0.04,89.98,4,0.42
Rahill,Ode to Dad,83,5jWqiCjTz3y9s6FvcXdTrd,0.95,0.36,0.4,0,7,0.33,-11.3,1,0.05,105.11,5,0.3
Run the Jewels,Legend Has It,83,0b7MT4fpCPP2luL199lUeG,0.02,0.64,0.57,0,7,0.1,-6.77,1,0.28,120.97,4,0.48
Schwey,Elasto,83,2NErZQoG6DD85Mb7E3DF9U,0.46,0.79,0.52,0,6,0.11,-6.65,0,0.12,89.97,4,0.43
SZA,Blind,83,2CSRrnOEELmhpq8iaAi9cd,0.91,0.46,0.28,0,9,0.21,-11.78,0,0.04,114.23,4,0.6
Vince Staples,Blue Suede,83,6w6SW8zyEcyxwSR7Wya45a,0.11,0.42,0.75,0,7,0.53,-5.9,1,0.17,84.93,4,0.47
Zzzahara,Wish You Would Notice (Know This),83,2oKJNdU6aqhIQ0JbbadDEV,0,0.46,0.85,0.09,2,0.13,-5.67,1,0.03,95.97,4,0.49
Bay Faction,Soppping,82,4IJYPEcCrUD4TNo2ZWmHYU,0.33,0.77,0.31,0,9,0.16,-10.67,0,0.03,109.98,4,0.52
Blood Orange,I Wanna C U,82,4BD3sl4HjTAzWGVIP8LLm4,0.72,0.79,0.3,0.18,0,0.11,-12.19,0,0.04,99.77,4,0.72
Caroline Polachek,Bunny Is a Rider,82,40tRJ8bMkIkXh8vhHKQsoX,0.07,0.79,0.66,0,6,0.1,-7.19,0,0.05,110,4,0.4
Clairo,Flaming Hot Cheetos,82,2UhbCSrBaDe2QgDEuha9od,0.87,0.82,0.55,0,7,0.1,-9.33,0,0.13,109.97,4,0.14
Daughter,Party,82,2tLLgIhHr3AFv0etCbjth2,0.2,0.74,0.6,0.91,8,0.07,-8.17,1,0.03,100.01,4,0.77
Dave,Starlight,82,3ixYkZI6rGk3ktisaIQrh0,0.34,0.95,0.37,0,4,0.1,-9.55,0,0.29,124.03,4,0.37
JID,151 Rum,82,22WV03i2lBbwNVCE1g671p,0.16,0.76,0.87,0,7,0.33,-3.63,1,0.16,129.98,4,0.67
Kevin Abstract,Empty,82,6gSw5vz7dcafda23VqMrnl,0.16,0.59,0.5,0,9,0.09,-6.85,1,0.08,80.02,4,0.5
Khalid,8TEEN,82,5bgwqaRSS3M8WHWruHgSL5,0.23,0.83,0.59,0,1,0.06,-5.8,1,0.04,105.03,4,0.64
Khalid,Let's Go,82,6AIccJIWHGK26xi34FAkwl,0.52,0.78,0.32,0,9,0.26,-8.88,1,0.05,108.01,4,0.44
Metro Boomin,Don't Come Out The House (with 21 Savage),82,2Grb4G6t9VIqo6moKUloom,0.01,0.87,0.35,0,1,0.11,-6.08,1,0.28,74.96,4,0.18
Migos,Bad and Boujee (feat. Lil Uzi Vert),82,0M9ydKzuF3oZTfYYPfaGX1,0.06,0.9,0.66,0,8,0.12,-6.2,0,0.27,127.08,4,0.19
orion sun,Birds Gave Up,82,15Sau7NidgkhxfLsbMQhGW,0.99,0.54,0.12,0,1,0.1,-11.83,1,0.03,79.93,4,0.23
PinkPantheress,Ophelia,82,5hjhaH0vwtpftiLtF3veZp,0.85,0.67,0.8,0,11,0.1,-8.43,1,0.07,87.97,4,0.39
Post Malone,White Iverson,82,6eT7xZZlB2mwyzJ2sUKG6w,0.23,0.68,0.56,0,7,0.08,-7.68,1,0.04,130.1,4,0.31
Pusha T,"Crutches, Crosses, Caskets",82,3884MR68JMA2yh4p8pUEVd,0.21,0.83,0.8,0,6,0.09,-4.57,0,0.41,79.91,4,0.71
Steve Lacy,Helmet,82,0DmkBOGgEWMbUJlL6VwwF2,0.1,0.61,0.68,0,9,0.22,-6.52,0,0.02,97.04,4,0.76
Tanukichan,NPC,82,1UbE5driFCXOtqjRoqOqqQ,0,0.22,0.87,0.11,5,0.54,-5.43,1,0.05,84.26,4,0.41
The Strokes,Selfless,82,2t0wwvR15fc3K1ey8OiOaN,0.19,0.54,0.68,0,4,0.09,-4.3,1,0.03,121.99,4,0.09
Vampire Weekend,Classical,82,4DlGLD32K7shuL8ub067DL,0.06,0.33,0.77,0,0,0.36,-3.48,1,0.04,111.06,4,0.42
Weyes Blood,Something to Believe,82,30TCAxiC8zVb5NVdUoUuCS,0.63,0.31,0.39,0,4,0.32,-8.59,1,0.03,136.96,4,0.19
Alvvays,Pressed,81,1rw9dOKuewBiKfVHgUPDfo,0.02,0.28,0.93,0.01,2,0.29,-3.65,1,0.07,170,4,0.49
Black Star,Definition,81,4C7Ss9bTPOWJMh3rarF1mN,0.03,0.65,0.9,0,1,0.18,-4.1,0,0.37,89.79,4,0.66
Injury Reserve,S on Ya Chest,81,1vup3vAmSmFLxSIzGOM38V,0.18,0.67,0.76,0,8,0.04,-5.09,1,0.24,96.14,3,0.65
Joey Bada$$,Like Me,81,7BeoNED8yeNC7pCuA30fGs,0.53,0.73,0.71,0,0,0.11,-5,0,0.29,90.89,4,0.76
Joey Bada$$,Shine,81,64Dy3qJDCFug6CySbswdbO,0.09,0.45,0.62,0,10,0.1,-4.3,0,0.25,78.57,1,0.47
Kanye West,Only One,81,0j35X8cTq543QDYLOyqB8W,0.94,0.73,0.24,0,0,0.11,-6.02,1,0.04,102.09,4,0.11
KAYTRANADA,Be Careful (feat. Thundercat),81,632PCenoAviq31MsIh9eBM,0.02,0.83,0.68,0,1,0.06,-9.34,1,0.09,106,4,0.49
Men I Trust,Days Go By,81,1SyJuJfFyoAxuZMaTbwHJW,0.87,0.78,0.31,0.93,10,0.28,-13.87,0,0.05,98.01,4,0.29
Migos,T-Shirt,81,1rkfJLgTlB6XYNjgZ0sVaK,0.24,0.87,0.69,0,10,0.16,-3.74,0,0.22,139.02,4,0.49
Noname,Forever,81,3MoQWxjYFWm5wh7Q5XwSBp,0.57,0.67,0.66,0,6,0.19,-9.77,0,0.47,113.68,5,0.91
OFWGKTA,Oldie,81,53dkS3h9uTNsWYZTPacnpx,0.24,0.84,0.58,0,1,0.26,-5.94,1,0.27,87.99,4,0.56
orion sun,Sailing,81,5ya4QThsmZp6DxfEsBPOgV,0.84,0.61,0.45,0.05,4,0.6,-8.16,0,0.04,85.99,4,0.18
Slow Pulp,Falling Apart,81,2b7zdV4i5vEaRlZAkiIAR5,0.4,0.67,0.56,0.01,11,0.14,-7.84,1,0.03,146,4,0.42
Telenova,Silver Lining,81,5JbsjA7TO00zRK7YYGQyUt,0.02,0.49,0.82,0.35,9,0.1,-4.06,0,0.03,170,4,0.75
The Killers,Mr. Brightside,81,003vvx7Niy0yvhvHt4a68B,0,0.34,0.93,0,1,0.09,-3.76,1,0.08,148.1,4,0.25
Waxahatchee,Never Been Wrong,81,1IEs2kTaPPHoppampn2KJF,0.01,0.4,0.8,0,5,0.08,-4.88,1,0.05,116.82,4,0.51
ALASKALASKA,Familiar Ways,80,1EPHNdRgTrLSdBxpmOZPr1,0.09,0.64,0.41,0,11,0.16,-9.12,0,0.03,95,4,0.57
Aminé,Campfire,80,4U5ovGD4My7MOISvUEtYaf,0,0.89,0.37,0,6,0.26,-14.11,1,0.26,100.05,4,0.64
Avantdale Bowling Club,F(r)iends,80,6LAZSE1klc3OQVNlrI0dnk,0.3,0.63,0.68,0,8,0.1,-9.31,0,0.13,124.02,4,0.27
Blood Orange,You're Not Good Enough,80,7vcNp4cj4uF4AyX5aKY4Ps,0.22,0.74,0.79,0,0,0.25,-6.54,1,0.15,120,4,0.59
Blvck Hippie,Bunkbed,80,30AyljaMCodQ7PCatBwOuz,0,0.19,0.84,0.73,1,0.11,-5.11,1,0.07,164.13,4,0.41
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,80,2Foc5Q5nqNiosCNqttzHof,0.04,0.79,0.81,0,6,0.1,-8.97,0,0.04,116.05,4,0.86
Doja Cat,Kiss Me More (feat. SZA),80,3DarAbFujv6eYNliUTyqtz,0.24,0.76,0.7,0,8,0.12,-3.54,1,0.03,110.97,4,0.74
Injury Reserve,Jawbreaker (Feat. Rico Nasty & Pro Teens),80,3zbYsEDFISyrjdENY7G2tR,0.24,0.8,0.58,0,1,0.04,-7.72,0,0.27,110.98,4,0.79
JAY-Z,No Church in the Wild,80,7r6PigmGzlB3YPB7wvBBbi,0.24,0.65,0.75,0.02,8,0.17,-7.51,0,0.11,92.77,4,0.57
Joey Bada$$,Survival Tactics,80,4pNT8XTKWb2vhcsqwzdXCT,0.43,0.53,0.84,0,1,0.16,-2.27,1,0.39,199.95,4,0.92
Julia Jacklin,Someday - triple j Like A Version,80,7yHIhm47w7yPXbWrCU3NId,0.45,0.57,0.24,0,11,0.09,-13.57,1,0.03,81.68,4,0.27
Kanye West,Saint Pablo,80,1o0kWPueYo94LIjPYOE5Nf,0.28,0.46,0.77,0,2,0.18,-3.98,0,0.38,167.02,4,0.41
Kid Cudi,By Design,80,5FxVTEpoBress37MmlMhbZ,0.06,0.76,0.85,0,9,0.11,-5.89,0,0.05,100.01,4,0.42
Laura Elliott,Blue,80,0VDMM80RCPz0ws1514vQ0S,0.1,0.6,0.25,0,2,0.11,-13.43,1,0.03,138.87,4,0.32
Men I Trust,Tailwhip (Album V),80,3rRAR3YHRFShjEaHP0o9Xi,0.69,0.75,0.42,0.82,9,0.11,-14.84,0,0.04,113.99,4,0.64
Mitski,Once More to See You,80,3NE5nGm06kB8QQbQqJaOke,0.16,0.54,0.41,0.01,9,0.1,-13.65,1,0.04,92.97,4,0.35
Nourished by Time,Shed That Fear,80,6lnhBZkTB1Wjo5FL1rY5cG,0.33,0.86,0.47,0,6,0.11,-11.57,0,0.04,117.03,4,0.82
Oklou,thank you for recording,80,4zhTF6LpMWHPuXWY8mNrY7,0.94,0.32,0.25,0.16,1,0.09,-13.27,1,0.06,87.15,4,0.18
Olivia Rodrigo,good 4 u,80,4ZtFanR9U6ndgddUvNcjcG,0.34,0.56,0.66,0,9,0.08,-5.04,1,0.15,166.93,4,0.69
Post Malone,rockstar (feat. 21 Savage),80,0e7ipj03S05BNilyu5bRzt,0.12,0.59,0.52,0,5,0.13,-6.14,0,0.07,159.8,4,0.13
SZA,Snooze,80,4iZ4pt7kvcaH6Yo8UoZ4s2,0.14,0.56,0.55,0,5,0.11,-7.23,1,0.13,143.01,4,0.39
The Avalanches,Frankie Sinatra,80,39j3ulhZAiudnvNp7dwgYl,0.68,0.7,0.85,0,2,0.67,-5.87,0,0.33,95.52,4,0.83
The Japanese House,Boyhood,80,6HBNGrp119jJwbklsGOuUh,0.62,0.61,0.65,0,5,0.11,-9.06,1,0.08,114.94,4,0.63
Travis Scott,STARGAZING,80,7wBJfHzpfI3032CSD7CE2m,0.01,0.49,0.79,0,8,0.19,-3.69,1,0.04,150.01,4,0.06
Young Thug,Take Care,80,1mB1N8BVAN3BeyOes2uj1E,0.12,0.72,0.68,0,0,0.31,-6.75,1,0.26,134,4,0.64
21 Savage,a lot,79,2t8yVaLvJ0RenpXUIAC52d,0.04,0.84,0.64,0,1,0.34,-7.64,1,0.09,145.97,4,0.27
A$AP Ferg,Shabba (feat. A$AP Rocky),79,7eaKWfov7b2Qa2n6HTesL3,0.07,0.87,0.71,0,9,0.27,-6.14,1,0.1,120,4,0.44
A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",79,2N3U8uTYhjX2KwGT0pf5x0,0.01,0.39,0.66,0,4,0.34,-8.68,1,0.19,149.82,4,0.34
Alvvays,Many Mirrors,79,5OKKk5c1shUYLoayFMjYqg,0,0.29,0.9,0.58,3,0.1,-3.65,1,0.08,142.75,4,0.37
Alvvays,Tom Verlaine,79,7AvH0BPmruOp9DlqNkMl2b,0.02,0.33,0.94,0,4,0.09,-4.11,1,0.11,138.94,4,0.12
Arctic Monkeys,Arabella,79,7nzsY8vlnKdvGOEE0rjAXZ,0.02,0.58,0.56,0,2,0.21,-6.99,1,0.09,179.95,4,0.51
Benjamin Booker,HOPE FOR THE NIGHT TIME,79,0NIRIG66i5eAIyUzURIxk4,0.14,0.49,0.59,0,6,0.1,-7.19,1,0.04,89.02,4,0.12
Cocteau Twins,Pitch the Baby,79,1DXD0wVXXHwUYo9AXbcMMI,0.44,0.48,0.82,0.32,7,0.56,-6.73,0,0.04,178.13,4,0.98
Cocteau Twins,Wolf in the Breast,79,5Cg9aQIEM2exLNBPupf6V4,0.02,0.53,0.78,0,9,0.08,-4.53,1,0.03,113.09,4,0.73
Dua Lipa,Levitating (feat. DaBaby),79,5nujrmhLynf4yMoMtj8AQF,0.01,0.7,0.83,0,6,0.07,-3.79,0,0.06,102.98,4,0.92
Felly,Slim Thick,79,1TpKwA9DTAu9vzqZdRbDbC,0.45,0.47,0.56,0.38,1,0.14,-10.7,1,0.38,209.4,4,0.67
Habibi,Hate Everyone But You,79,6CzWBeVU8eyPDs7IhHAENU,0.54,0.58,0.74,0,11,0.1,-7.2,1,0.05,106.28,4,0.69
Junior Varsity,Cross The Street,79,2jsqoaZJqHF1t25vVuONHn,0.01,0.61,0.89,0.27,6,0.05,-6.23,1,0.03,162,4,0.76
Kevin Abstract,Peach,79,5JRMqkR82k2fdDEAim9SCN,0.68,0.65,0.68,0,7,0.11,-5.85,1,0.08,131.9,4,0.42
Mitski,Fireworks,79,17o747C5ZZ3UnAg0zNBjOW,0,0.33,0.31,0,7,0.1,-11.23,1,0.04,76.58,4,0.16
Nirvana,Lithium,79,2YodwKJnbPyNKe8XXSE9V7,0,0.69,0.69,0,7,0.07,-5.85,1,0.04,123.15,4,0.36
Olivia Rodrigo,brutal,79,6SRsiMl7w1USE4mFqrOhHC,0.03,0.67,0.53,0,4,0.28,-6.45,1,0.06,124,4,0.28
Telenova,Scarlet,79,3nUjs7y1fhZYSmPNQ0YfqO,0,0.72,0.78,0,0,0.1,-4.31,0,0.03,94.01,4,0.51
The Avalanches,The Divine Chord,79,3A0cAzFKPefBCz7Z02UnnO,0.1,0.56,0.86,0,0,0.7,-5.32,0,0.04,105.36,4,0.37
Vince Staples,ARE YOU WITH THAT?,79,5OFEJMirg4NPz7G1zgXDYu,0.54,0.86,0.42,0,1,0.1,-10.7,0,0.28,125.89,4,0.56
Arctic Monkeys,I Want It All,78,1j9rezdE3YeC7yktZXC1em,0,0.5,0.81,0.07,5,0.06,-5.58,1,0.03,131.05,4,0.29
Arctic Monkeys,No. 1 Party Anthem,78,5TTGoX70AFrTvuEtqHK37S,0.33,0.51,0.7,0.09,0,0.1,-5.56,1,0.03,115.01,4,0.6
Blood Orange,High Street,78,2NewVZgMr1DLTMJlIsAVDv,0.3,0.71,0.61,0,11,0.06,-10.62,0,0.11,120.1,4,0.3
Blvck Hippie,Technicolor,78,45ArGFfPgh9pPpEHyIdU7r,0.01,0.45,0.57,0,8,0.13,-12.19,1,0.04,127.32,3,0.47
Dreamer Isioma,Do I Make You Nervous,78,1LsGcCJQcB9fTjjf4nOb0P,0.13,0.47,0.42,0,7,0.14,-11.45,1,0.19,130.92,4,0.66
EARTHGANG,Proud of U (feat. Young Thug),78,4u8xrKWeF7xBO9kGwIk6u7,0.07,0.77,0.46,0,2,0.16,-8.68,1,0.35,77.58,4,0.39
Foxing,Grand Paradise,78,3M0RQYuFI7QGeu0XabDvxh,0.48,0.64,0.5,0,0,0.12,-8.21,1,0.04,90.01,4,0.1
Injury Reserve,Bad Boys 3,78,3tgP5OI1aJUWPPVBVMFTAT,0.09,0.51,0.51,0,11,0.17,-6.32,1,0.34,170.09,4,0.54
Jazz Cartier,See You In Hell,78,1IJ89Z6qV7orhSc3YecV6p,0.36,0.58,0.41,0,2,0.11,-10.63,1,0.17,115.34,4,0.13
Kodak Black,ZEZE (feat. Travis Scott & Offset),78,0FZ4Dmg8jJJAPJnvBIzD9z,0.05,0.86,0.6,0,8,0.09,-5.79,0,0.18,98.04,4,0.5
